product_name,product_category,reviews
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,"Built is ok, but not as good as lenovo used to make earlier. Performance is not thta satisfactory. My 3rd gen i3 lenovo laptop performs better I guess.  Go and install SSD for the windows OS size of current days, will give you an instant"
HP-Pavilion-15-6-inch-5-4600H-15-ec1048AX,laptop,Awsome performance received from this laptop..
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,Dont buy this laptop stop working after some hours..worst laptop i ever used.... i think lack of laptop availability and higher demand at this time they as an advantage are selling defective laptops on a very high cost
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,The laptop is not suitable for anyone..it is slow.it takes much time to start..even to open any folder or excel files it gets hung many times .worst camera quality..its worst..it's utter flop model in 10th gen.
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,"Have loaded only team app for kids school even very very slow, Word /excel opening takes more than 40~50 sec, very slow speed, irritating even kids too. Battery drains in 2:30 hrs only  Not recommended at all."
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,"Nice product, no damage.. packing was really nice, lite wait, it's working fine... Features are good, value for money 👍"
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,Bad very bad experience in the product.Bad very bad experience in the product.Bad very bad experience in the product.Bad very bad experience in the product.
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,Your browser does not support HTML5 video.  don't buy worst product of lenovo ever. very slow. waste of money show above video which I uploaded. so it's your choice now
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,pathetic product.. speed is dead slow. very bad and amazon said they hav replacement policy but now they are saying we will not relpace with any other model. bad policy
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,Very slow not opening any file Not user friendly and not value for money Very bad experience No use Not working
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,It's a average product it is good for office work not gaming but it hang lots of time I suggest go for desktop computer
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,This is a worst laptop. It is very slow. Camera is so blur. Pls don't waste your money by buying this laptop.
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,Third rate laptop. Ultra slow laptop. Very bad display quality Web Camera also very bad Waste of money I had to buy another one
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,"Its very very slow. Getting hung a lot. Mouse and keyboard is not working properly, not worth of the price"
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,Very very slow processor. Taking too much time to on and also taking too much time to open any browser or other applications
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,I was thinking to buy this laptop today. Thank you all for your reviews. I have canceled the plan to buy this.
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,"Its a third class product. Have been using it for 4 5 months. Its so slow, even mobiles are faster than this laptop. Dont buy"
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,"Very slow and not at all worth, I want to exchange this with a high configuration at amazon, no response at all.."
Lenovo-Ideapad-Windows-Platinum-81WE00RCIN,laptop,Nice product value for money good option to buy at give price and good brand as well with time delivery by amazon
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,Laptop gets heated up quickly and also unable to install ms office 2016 licenced version in the same as it is not allowing the installation of ms office which shows microsoft is desperately trying to sell its product microsoft office 365. None of the other apps are not getting installed every app is asking for some price.
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,Amazing screen quality and well designed keyboard. Recommendable for office users or students. Battery life is good enough. Overall built quality is top notch. Not suitable for gamers at all.
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,"Good laptop for students, not a gaming laptop. Screen clearity below par.built quality is excellent. Over all excellent for light use  Update: I have been using this latop for over 6 months now. I have a to say it is very good.... If you are looking for a laptop for browsing, emails, study, light work.... this is it 😊"
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,"Compact, light-weight, good-looking machine packed with Intel brain and that ""Microsofty"" goodness really delivers. ""GO"" for it if you're a student or you do light office work, NOT FOR NERDS & GAMERS!  Laptop Go offers fingerprint reader stitched onto power button, awesome precision trackpad & key travel, impressive speakers providing better-than expected audio experience, magnetic Surface port, and above average battery life.  Microsoft made some cross-cutting by slashing back-lit keyboard, availability of port options (only 1 USB Type A, 1 Type C, and 1 headphones jack) and giving plastic back (which Microsoft is calking ""polycarbonate composite resin system with glass fiber"") casing instead of aluminum.  Its 12.4"" PixelSense touch screen (not that useful for non-360 rotating display) with 3:2 ratio with average, not great, resolution i.e. 1536x1024 (even Surface Go 2 have 1920x1080 display). Camera isn't compatible with 'Windows Hello'. Charger have to be connected with wire running downwards (towards trackpad, as shown in picture of this review) not the other way around otherwise laptop won't pickup its juice for rejuvenation.  The Microsoft badge will definitely make you stand-out in the crowd of 'Macbook', 'HP', 'Dell' in Indian market!"
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,"It might be good in size and maybe useful for many but what's the use if one cannot type in dim light , there is no keyboard backlight, you would be prompted to buy/ subscribe MS office 365, nothing works until u buy."
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,The laptop is so small and very light weight.  Pros: 1. Aluminium build 2. Screen quality is good (not the best) 3. No heating issues for day to day tasks. 4. Keyboard. Typing is delightful. 5. Sound output is awesome provided the small form factor  Cons: 1. Missing backlit keyboard (not a big deal for me)
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,Although it's a new one but it takes time to turn it on. And battery backup is also not good. It was not a good buy for us given the amount that we have paid
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,Item was ordered 24th Feb 2021 now charger didn't work.
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,No words Amazing Magic
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,Good product Recommendable Performance is very smooth Not sure about gaming yet not tried but productive use and day to day surfing has best performance
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,"Very light and sleek, excellent touch and feel, premium look"
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,Its handy cute looking and having a good battery life
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,Your browser does not support HTML5 video.  Very good laptopp very but will not recomend for anyone in India there is no after sale service parts not available have been using laptop since past 2 yr charger got spoilt couldn't find anywhere had to order from Amazon never received one so finaly using a comparable laptop.wil not recomend for india
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,This same laptops costs around 55000 rs in US . Instead buy a HP / dell laptop.  Also microsoft service centers are only prominent in metropolitan areas .  Dont buy it . Instead get it from US if you have any of your friends or relatives there.
Microsoft-i5-1035G1-Touchscreen-Graphics-THH-00023,laptop,"Just need an external drive for storage,it is good other than that,the cost must be a bit less,there is a huge price difference here and the U.S"
HP-245-1S5E8PA-ATHLON-3050U-14inch,laptop,Laptop is amazing at price of 22k it also supports nvme. Battery backup is around 3.5 to 4 hours approximately. But there is no laptop caring bag along it.
HP-245-1S5E8PA-ATHLON-3050U-14inch,laptop,Don't buy it. They give false information. It doesn't come with HDD too. BC dimaag khraab kr diya. Hp Customer care ne v ltka diya. Returning soon
HP-245-1S5E8PA-ATHLON-3050U-14inch,laptop,Better than any other laptop under 25000....i bought it at 21999...its perfect for the normal and daily works...
HP-245-1S5E8PA-ATHLON-3050U-14inch,laptop,Battery life is not good
HP-245-1S5E8PA-ATHLON-3050U-14inch,laptop,Tally and excel
HP-245-1S5E8PA-ATHLON-3050U-14inch,laptop,"If you're looking for a basic commercial laptop for light office work, you may choose to go for this one."
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,The MRP of the laptop is 45916. But Amazon have sold in 48007 with 3% discount.
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,"Overall the product is so good and fast. No complain about the product at all. However the price that i paid for the product (delivery was free) is more than the MRP mentioned in the box. I felt its illegal for some sellar to do that. Anyway since its just 100₹ above the MRP I am ignoring this issue.  Also after buying the product I have understood that the MSOffice is trial version, that was a bit disappointing too. However the web version is free and we can use that."
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,"Serves well for kids online classes. MSO license being trial one is the only negative felt. Otherwise rest specs are all decent. If one isn't particular about MSO, go for it."
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,Amazing Laptop. Incredible speed. I can surely make the difference of having ssd vs hdd. Not able to comment on battery backup as I just received today but the battery charging speed is really good. When I received laptop the battery was drained and within 20 mims of charging I had 52% battery.
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,This product worked fine for just a month and then all sorts of problems start. The worst thing is nobody bothers to attend you. It's more than 20 days that this laptop is not working. Please never ever go for this purchase
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,It's pperformance is very good and charge last for long hours. Worth for money
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,Very good product
Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B,laptop,Good looking and useful for official work and online classes. Processor speed 3.5 is too much. Best buy in this price
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"Yes the laptop is under 55k which is cheap for a quad core CPU but the biggest problem with this thing is that you won't get the 8 GB RAM as advertised. Since this laptop uses Ryzen 5 3550H, 2 GB of RAM is permanently reserved for the Vega 8 iGPU. Now typically manufacturers allow the user to lower this reserved memory from the BIOS, but not Acer. You are simply stuck with 5.9 GB of RAM unless you upgrade to 16 GB which you have to do from an Acer certified service center to save your warranty. So it's clearly a cheap trick to make more money. If you have the budget, go for the Intel variant of this one or maybe go for the RX 560X variant as that will offer switchable graphics and hence ironically will give you more performance."
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"I received the laptop on the next day of ordering it, that was a major plus point for me. But just before getting this i was about to get the asus tuf fx505DY but when I saw this laptop on amazon i went with this instead. Ill cut right to the chase.  I have been using this laptop for 5 days now and it works perfectly with little to no issues at all. Highly recommend this product to anyone who's budget hits the price of this. If possible go for the ssd version for added performance.  Unlike most of the nitro 5 laptops this one has a good cooling system and doesnt heat up as much as one would expect. I was getting a good 60 to 70 degrees with fans on max speed in gta online and around 55 to 65 degrees on valoarant/csgo with fans at 3/4th the max speed. Since this model has a 60hz display there is little to no point exceeding 60 fps when playing games. On gta 5 I got an easy 80 fps and lowered to 60 occasionally, averaging to 70 fps. As for valorant/csgo it was easy 60fps, but havnt seen the max capability but im very sure its 100fps+. Multitasking is really good with this and heats less. The gtx 1650 card is very good for gaming and is one of the bests u can get for the price.  Now coming to the cons of this product Firstly the most important thing for a gamer is to be able to be updated on any upgrades possible. This laptop features 2 slots for ssd drives and another ram slot for dual channel memory (upgrading ram is very important). As most laptop manufacturers allow for accessing bios to change and tweak your laptop like reducing reserved memory for integrated chip, this laptop doesnt allow for that and with the vega 8 iGPU ur stuck with 5.9gb ram usable and that is not good. You will need to upgrade and thats where the issue comes into place, opening the back cover voids warranty and to upgarde you will need to go to the service centre unless you know tricks or dont want warranty. Its a sad trick they use to extort more money as servces for just adding a ram go for 500 to 800 rupees. Due to this ram issue some games experience terrible fps drop and a bit of lag too. In gta online I experienced a lot of fps drops. Even after boosting ram and optimizing it, the fps drops were persisitent but less. So know this as soon as you buy it you will need to upgrade the ram and shell out around 4000 rupees (estimated) to get 16gb ram (14gb usable) which will help you run games more smooth and even newer games like warzone.  Other than these issues the laptop is really good and smooth but wish acer allowed self upgrades, that is very dissapointing. As for the battery life the laptop fors really well and can last around 4 hours depending on use.  For any queries feel free to message me :)  cheers."
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"The display is 60Hz....1st thing... To start with due to SATA the bootup time is slow...with 2 dual ram, and M.2 dual slots...you can upgrade easily... But here is the catch...The laptop comes with a 2666mhz 8gb but...Rhyzen 3550H supports only 2400mhz ram...no matter how higher frequency ram you buy...it will work only @2400mhz...I upgraded for dual channel ram..and both 2666mhz work max@2400mhz dual channel only......I also added 240gb WD GREEN ssd...now boot up is very fast...and upgraded ram also helps.....The warranty registration from Acer is pathetic...and you can also see some screen bleed on the edges...it is normal as its a IPS panel...Games work fine @medium settings...backup is around 3-4hrs only....So its budget gaming laptop....with medium performance...for better performance you will have to upgrade the ram...and SSD...."
HP-Pavilion-15-6-inch-5-4600H-15-ec1048AX,laptop,Best product for gaming as well as coding. Best performance ever.
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"I'm not at all satisfied with the purchase. Look, it's supposed to run almost every game titles smoothly, but it just won't. Every single one of them were stuttering.  However, I purchased this laptop for study purpose. I've tested Mechanical softwares like Solid works 2015, Autodesk AutoCAD 2018, Autodesk Inventor 2018. None of them worked smoothly.  It also has heating issues !!!  I've also tried all the solution from Acer community and YouTube. Even tried resetting it. The issue just won't get solved.  So, I'm calling for a replacement. If it doesn't go well, I'll ask for refund.  NOTE: I did not spend 52K to work solving it's issues.  Also, will update the rating and review once I get a good replacement."
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"Amazing laptop with powerful performance. Battery backup is to better around 6-8 hours. Display quality is much clearer. Full charge in 1.5 hours. Webcam quality is not too good. Sound is perfect. It doesn't heat at high level. Keyboards are smooth with led backlight. Laptop is good at its price range, you should go for it."
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"There is not much pros I can share, apart from decent spec at this price point but there are good laptop from other manufacturer like Asus which gives similar options and the quality of ASUS laptop is far more better.  Cons: 1. Battery backup is worst only getting around 2 hours 2. Apart from top panel rest of the plastic quality is cheap, better go for Asus laptop 3. Hinge keep on dangling 4. Ryzen with Nvidia doesn't work well Linux."
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,Just got it .. Great looks .. good performance and great display. Can't wait to try out games soon. Pretty sure 1650 will give great performance ..
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"I taught this would be a beast in budget. I brought it for 53,000 in a offer recently but this hangs a lot. 8 gb ram which is just nothiat all. And when I type a bit fast keys doesn't work and letters gets skipped in middle. Not at all happy with this and mainly the performance is not at all good. It's always taking longer time to load anything. And automatically it re-starts in middle of ur work."
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,The laptop really looks premium charging the computer from 4% to 100 doesnt even take more tha 1 hour charging speed and backup as per use is good haven't tried any games yet will be trying and updating review still the laptop is giving a good speed and smoothness apart from that narrow bezel really enhances the user interface.
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"This laptop was perfect in the first three months and then BAM! It has been lagging so much! Continuously trying to update its drivers and figure out whats wrong but the most basic of tasks like opening a simple chrome tab takes up a lot time. It is a cheap gaming laptop for sure, but you might want to invest in something better"
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"Really great product but some games don’t run smoothly, gta 5, world war z lags in high settings and as well as low settings. I don’t know if this is just with my laptop. But other games like pubg lite runs really smooth and gives you around 140fps in high settings"
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,The screen has red line on it. The item is defective. Please help to replace it and give a fresh one. Plz double check and send a new one.
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,Good product... Ryzen 5 3550h is good processor... OP gaming with this model..good gaming pC...
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"Received within a week of ordering... No issues found as of day 1, feels slightly laggy but its not a major issue.i am satisfied with this product"
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,Very good product for gamers. I like this laptop but you want to add ssd in laptop to increased power of laptop.
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"Just now got it. I will edit this review after a month. Btw, you only get 6gb of usable memory cause integrated graphics card takes 2gb of it.☹️"
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,Black display problem after 1 year Heating problem but good battery 5-6 hrs
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,This is the beast laptop . Amd works like butter better than i5.
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,Good nice laptop
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,Best budget Gaming 👌 Laptop
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,Hi
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,It is a very good product but consider getting a SSD for this laptop
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"First. I have played all the games, in my mind"
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,"Now Using it for more than 6 months. Here's what I experienced do far . This guy is hot. Literally 102*C on gaming mode (with games) and this heat can be reduced till 72*C with maximum fan speed. ( Meaning very good cooling ) Since position of fan inlet is below. It needs to be elivated if you don't want this guy to go hot while you were browsing chrome.  Despite being cheap this thing is a bit strong . ( I guess I'm lucky that it didn't break when it fell accidentally)  No RGB . But red does the work.  Since it's AMD, so don't expect emulator to work good (nox and Nemu emulator gives max fps).  Streaming ? Nah bro. Not good for streaming. AMD will gives your screen freezing issues.  MS office .? Meh! use libre office.  Editing ? 😐 Okay video editing .... It depend upon software and hardware upgrades you do in this device.  Upgrades??? 😆 If you don't care about warrenty and has a bit experience on upgrading laptop components.. Try your combination ( read the limitation)  Keyboard ! Dude I'm literally abusing it's keyboard... 6 months is no joke and I'm actually surprised how durable and responsive it still is.  What more ?? Simulation ? Not good ( not enough memory 5.8 gb is joke) Fl studio : nice 🙂 Photo editing : 5/5 Lag ? For factory settings 1/5 . For modified setting you installed antivirus and services 2/5 For upgraded device (16 gb ram , SSD ) 0.3/5 screen freezing is the only issues  Linux ? Disable safe boot . Enable virutalization . And it runs smooth af ( heating issues , better max fan speed before booting into Linux ) (Chrome os is not supported by amd , so pheonix os won't run smooth here )  And basic things are not included here because they are already good , so not worth writing."
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,I bought this laptop 6 months ago and here are some pros and cons Pros : really good specs acc to price (thats all you really require if you are on a strict budget)  Cons: 1)okayish speaker not loud 2)Overheating and bad airflow is a major problem because it has a bad air intake . You have to buy cooling pads and keep it on a hard surface not on cushions. 3) compressed air cans for cleaning insides is also necessary 4)plastic material so my keys broke in a few months and 5) lastly acer service is really bad buy something else if you dont live in a metro city
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,It's awesome for gaming and streaming videos
Acer-AN515-43-15-6-inch-Gaming-Windows,laptop,I need the battery but i can't find it so please suggest me where to buy battery of this laptop. Battery quality is so poor of this laptop
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,"Ryzen7 - better than Intel (google about it)  DELL - Long standing good reputation & after sales service  16 GB RAM - No more my phone has more Ram than laptop comments  512 GB SSD - Super fast file processing & less noise. Also helps blazingly fast start-up and shut down  14"" display - Neither too small nor too big. Perfect size to have  2-in-1 - Convenient to have laptop on top of your lap  Battery - Anything better than 6-7hrs is good. This one clocks about 10hrs, so great.  Tablet mode & touch with pen - Extras always good  Price - ₹80,000/- that is what I got it for. It appeals to me Very reasonable for specs laptop comes with.  Availability - This particular unit with same configuration not available in nearby (~4) authorised Dell stores & they are asking ₹10,000/- as advance with 10-15 days to make it available. Amazon delivers it in 3 days. -- Usage - I plan to use it as my work-from-home unit. Running 5-10pdfs and 5-6 Chrome tabs at one time and may be Vmware with Android to run a few work Android apps. With Windows 11 would not need Vmware? Dont know. ---- Alternative : I don't know why but I do really hate Apple products very much even without using one ever. That's silky I know. You can look into Macbook Air 13"" M1 chip weighs 1.29 kg and cost about 85-86K, if you want to. / Windows = Freedom. Dell = Trust + you can get it repaired anywhere!!! ---- Cons? None yet. I sincerely hope to find none in upcoming days. In case I do, I'll update here."
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,What a beauty this machine is!! Delivered a day early and it's running smooth. Feels pretty premium. Recommended for light gaming and video editing. Easy to carry. Dell is awesome. Thanks
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,"Two things could have been better 1. screen is reflective 2. Edges are quite sharp rather than rounded.  Overall a good laptop at very competative price. Looks and feels solid, should last hopefully for years."
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,Build quality feels premium and Ryzen 7 is smooth. The battery performance is good possibly due to the 4 lithium cells.
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,"I bought this laptop on 27 Jul 21 during the Amazon sale for 89k. I was on the lookout for a premium 2 in 1 laptop for the last month or so. I had narrowed my choices accordingly and the Dell Inspiron 7415 was a strong contender. I finally chose the AMD RYZEN 7 5700U variant over the i7 11 generation variant based on their improved performance characteristics. The pre-sale day price was in the 83k range which I expected to drop during the sale days but was disappointed when I had to ultimately buy it at a higher price of 89k, probably due to the high demand on the model. Since I had researched the pros and cons in advance, I was aware that the display brightness of 212.5 nits was passable at best and not suited to outdoor use. But my usage was mainly indoors and therefore was a compromise I could live with. Similarly, the display panel used could have been better but seems to be a cost cutting measure. But, in the pros column, it's well crafted and built, light, has a high battery backup of 7-8 hours in normal usage, has fast booting due to its 512 GB SSD, responsive fingerprint scanner, sturdy hinge mechanism, responsive track pad and keyboard. The high performance processor and 16 GB RAM also means that multitasking is a breeze. The tablet mode is also extremely useful along with the pen, and adds an additional dimension to the utility of the laptop. Overall, I'm very happy with the laptop for my day to day usage and multitasking needs and would recommend it to anyone for whom the display and brightness issues aren't a deal breaker."
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,"Bought under 80k, good buy. AMD and Dell finally able to build good machine. Recommend"
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,Don't purchase the product and especially from Appario Retail Pvt. Ltd. I received my product today. The screen has a yellow tint and camera is totally yellow.The maximum battery life is 10 years but would work for 6 hours only. Don't spend a single penny on this laptop and try to get a better one.
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,Superb laptop. Mind blowing configuration at this price. Slim look and lovely design. Unquestionable performance. Thanks to Amazon.
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,Really good product for the price and amazing performance
Dell-Inspiron-7415-Integrated-D560472WIN9P,laptop,"Everything is amazing about the laptop. The only problems are low brightness 212 nits, sometimes speakers feel tinny overall good and the battery is close to 8 hours. The webcam is average but all laptops have average cameras. Camera physical shutter is very useful.  If it's strictly to be used indoors, go for it. Premium build. Good performance"
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,Had ordered this laptop on 11th June considering its one day delivery and product came on 12th. On unpacking found that the laptop is damaged at one side and screen display was half gone. Raised a return request and when delivery person came he said cannot accept it please call customer care. And now customer care person says as its expensive item they have an internal mechanism so details will be updated in every station and it will take 72 hours for return and refund will be processed based on verification. Highly disappointed and annoyed by such service from Amazon.
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"five years after coming from Mac OS, initially, I was skeptical regarding the quality of the product, but I am happy to say I was wrong. it's clean, it's lightweight (should see for yourself). the only downside is the trackpad. I personally feel it awkward,its responsive but not as my 8 yrs old MacBook pro. 16 gb ram is breeze with intel processor. I got it on exchange of old on and its a fair deal to get such a small beast in 50k. 4 out of 5 in terms of look,quality,performance. kudos hp guys"
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"This product has 2 major issues, the machine heats up very fast, can't keep on the lap for 10 minutes continuously (although this is a LAPTOP); Second issue is the battery life, which is not as per the claims. it hardly lasts for 2 to 3 hours. Another issue was i could not activate the MS office, it says that i have already exceeded the number of activation. How could this be when i have only this laptop? I contacted amazon customer care, they directed me to contact Microsoft for further help. Contacting the Microsoft customer care was an huge task, i tried for 4 days on a regular basis however did not succeed. So here i am with unlicensed version of MS Office, asking me to activate every time i use MS Office."
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"I had been using a Macbook air, got this for my wife. Equally good and fast , light weight and better than Mac in many aspects. It's a breeze to use with bigger and bold Keys. You need not purchase Microsoft office as it is bunbled with it which I had to for Mac"
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,It's a very nice laptop.
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"People should buy this Laptop to use it duirng winters only or in cool countries like Russia Alaska, it generates more heat than normally a heater would do and Laptops which heats a lot dont last long.  DO NO BUY...."
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"Sound is not good. But everything else is fine. Compact design, robust and fast. You will be having have same hardware configurations as Mac at cheaper price. For coding and work purpose it's good."
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,The screen size is small and cute
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,It's compact and a mini beast
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,Sound is not that good else everything is best.
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,Good
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"There is no anti-glare screen,screen quality is normal not too bad."
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"Good size, weight and performance"
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,"It's a very bad Laptop in terms of everything, they have just spoiled everything. The battery is very bad, the Laptop will start getting hang very soon guys. Don't buy. This laptop is not recommended gurs. The worst laptop I ever bought I didn't like the laptop This laptop got hanged very soon. I just used it for online class in got hanged. NEVER EVER BUY THIS LAPTOP INSTEAD BUY DELL INSPIRON"
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,It is very compact and high performing laptop. At this price range it is best choice. 16 gb ram is enough for multitasking.
HP-Pavilion-Laptop-Natural-13-bb0075TU,laptop,I am writting this review after 7 days of usage. This is an average product. Dont expect good battery backup. Its just 3-4 hours with average usage and backlid off. If you complain about the battery backup then service centre response is this is the best u can get 2-4 hours. So think before you buy
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,"Fully functional laptop at a reasonable cost. Windows 10 and MS Office. Fast start up with SSD. Large 15.6 inch screen. So far, it's been great!"
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,"This laptop has a very cheap quality plastic body. When i received the product the hinge connecting the screen had partially come off, and one of the plastic bits was lying inside the box (see pictures). I was about to return the product, but i snapped the hinge back in and the laptop started without any problems.  The specifications are quite decent for the price : 512 SSD, AMD Ryzen 3 quadcore, 4 GB RAM.If they had used better quality plastic in the body, i would have rated it higher.  No marks to Amazon, for really bad packaging. They had put the original laptop box without any kind of padding in a loose bigger box. Its a miracle that it reached me and is still working."
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,Laptops are very essential items nowdays. so i purchased this amazing product and very happy to say it has a good quality and effordable price.
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,"Trusted brand, value for money, fast, very very nice texture."
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,Laptop is awesome but u need to upgread ram...bcoz 4gb is not sufficient today uses...
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,Great product! Great speed. Performance is really impressive.
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,"Your browser does not support HTML5 video.  Bought this for my cousin for his online classes, Ryzen 3 is more than enough and the SSD storage is an added advantage . RAM is only 4GB but it will get the JOB done, you can upgrade it to 8GB in the future.  Performance is good, webcam quality is just ok, overall features are good, but only problem I have that is regarding to the battery life which is not lasting long. It's working hardly for 4 hours. Although it takes only 2 hours to charge completely.  If you want better performance and a future proof laptop , go for this HP laptop here : amazon.in/gp/product/B08XNYN5QV  I hope it helps."
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,"Bought it June 21 from local hp store... Upgraded with 8 gb ram which cost me 37500.00 store dealer provide a mouse , cleaning kit, laptop bag, and keyboard skin for free.. boot within 10 second.. realible performance.. only drawback is it comes without ms office.. availeble with Windows 10 home edition.. can update with Windows 11 when available. Overall good laptop 👍👍👍"
HP-Laptop-3K9U2PA-Windows-Warranty,laptop,"Camera quality of this product is very bad, battery drain very fast and it don't have ms office and antivirus"
HP-Pavilion-15-6-inch-5-4600H-15-ec1048AX,laptop,"worst laptop brought ever. only one week since purchase and battery is showing its avatar. not even two hours of backup and I was running only normal applications (no games). graphics problems, most of the times window goes blur. even after all drivers are updated lots of problems and bugs in laptop. suggestion not to buy this laptop, prefer Asus over it. thank you HP, not worthy."
